صدیقہ,صِدِّیقَہ
صدیقی,صِدِّیقی
صدیقیت,صِدِّیَّقِیّت
صدیقین,صَدَّیقین
صدیقیہ,صِدّّیقِیہ
صدیٰ,صَدیٰ
صدیہ,صَدْیَہ
صر,صُِرّ
صرا,صُرا
صرا,صَرّا
صراح,صُراح
صراحت,صَراحَت
صراحتا,صَراحَتاً
صراحی,صُراحی
صراحیہ,صُراحِیَّہ
صراط,صراط
صراف,صَرّاف
صرافا,صَرافا
صرافت,صَرافَت
صرافہ,صَرافَہ
صرافی,صَرّافی
صرافیل,صِرافِیل
صرایاں,صُرایاں
صرح,صَرْح
صرد,صُرَد
صرصر,صَُرْصَُر
صرصر,صَرْصَر
صرصری,صَرْصَری
صرع,صَرْع
صرعات,صَرْعات
صرف,صَرْف
صرف,صِرْف
صرف,صَرْف
صرف,صِرْف
صرف,صَرْف
صرفان,صَرَفان
صرفہ,صَرْفَہ
صرفی,صَرْفی
صرفیت,صَرْفِیَّت
صرفیہ,صَرْفِیَہ
صرود,صُرُود
صرہ,صُرَّہ
صری,صُری
صریح,صَریح
صریحا,صَرِیحاً
صریحہ,صَرِیحَہ
صریحی,صَرِیحی
صریحیہ,صَرِیحِیَّہ
صریر,صَرِیر
صریع,صَرِیع
صریم,صرِیم
صریمت,صَرِیمَت
صریمۃ,صَرِیمَۃ
صطرلاب,صَطَُرْلاب
صعالیک,صَعالیک
صعب,صَعْب
صعتر,صَعْتَر
صعق,صَعَق
صعلوک,صُعْلُوک
صعوبات,صُعُوبات
صعوبت,صُعُوبَت
صعود,صُعُود
صعودی,صُعُودی
صعوہ,صَعْوَہ
صعید,صَعِید
صعیدی,صَعِیدی
صغائر,صَغائِر
صغار,صِغار
صغارت,صَغارَت
صغر,صِغَر
صغرا,صُغْرا
صغیر,صَغِیر
صغیرا,صَغِیرا
صغیراں,صَغِیراں
صغیرہ,صَغِیرَہ
صغیری,صَغِیری
صف,صَفّ
صفا,صَفا
صفا,صَفّا
صفا,صَفا
صفا,صَفّاً
صفا,صَفا
صفا,صِفا
صفا,صَفا
صفائح,صَفائح
صفائی,صَفائی
صفات,صِفات
صفاتی,صِفاتی
صفاتیہ,صِفاتِیَّہ
صفار,صَفّار
صفاق,صِفاق
صفاقات,صِفاقات
صفایا,صَفایا
صفت,صِفَت
صفتی,صِفَتی
صفح,صَفْح
صفحات,صَفَْحات
صفحہ,صَفْحَہ
صفحی,صَفْحی
صفحے,صَفْحے
صفدر,صَفْدَر
صفدری,صَفْدَری
صفر,صِفْر
صفرا,صَفْرا
صفرائی,صَفْرائی
صفراوی,صَفْراوی
صفراویت,صَفْراوِیَّت
صفرت,صُفْرَت
صفروی,صَفْرَوی
صفری,صَفْری
صفصاف,صَفْصاف
صفصافی,صَفْصافی
صفصافین,صَفْصافِین
صفصافیہ,صَفْصافِیَہ
صفقہ,صَفْقَہ
صفن,صَفْن
صفنی,صَفْنی
صفو,صَفّو
صفوت,صَُفْوَت
صفوح,صَفُوح
صفوف,صُفُوف
صفوں,صَفوں
صفوی,صَفَوی
صفہ,صُفّہ
صفی,صَفی
صفیحہ,صَفِیحَہ
صفیحیۃ,صَفیحِیَّۃُ
صفیر,صَفِیر
صفیری,صَفِیری
صفیریہ,صَفِیریَّہ
صفیل,صَفِیل
صفین,صِفِّین
صفینا,صَفِینا
صفیں,صَفیں
صفیہ,صَفِیَّہ
صقال,صَقّال
صقالبہ,صَقالِبَہ
صقالبی,صَقالِبی
صقر,صَقْر
صقل,صَقْل
صقلبی,صَقْلَبی
صقلی,صَقْلی
صل,صِل
صل,صَلِّ
صلا,صِلا
صلا,صَلا
صلاء,صَلاء
صلابات,صَلابات
صلابت,صَلابَت
صلات,صِلات
صلات,صَلات
صلاح,صَلاح
صلاحا,صَلاحاً
صلاحنا,صَلاحْنا
صلاحی,صَلاحی
صلاحیت,صَلاحِیَّت
صلادت,صَلادَت
صلایہ,صِلایَہ
صلب,صُلْب
صلبا,صُلْباً
صلبی,صُلْبی
صلبیہ,صُلْبِیَّہ
صلح,صُلْح
صلحا,صُلْحاً
صلحا,صُلَحا
صلحی,صُلْحی
صلد,صَلْد
صلصال,صَلْصال
صلصل,صُلْصُل
صلصلائی,صَلصَلائی
صلصلہ,صَلْصَلَہ
صلصلۃ,صَلْصَلَۃ
صلعم,صَلْعَم
صلعہ,صَلْعَہ
صلف,صَلَف
صلفچی,صِلَفْچی
صلو,صَلُّو
صلواتیں,صَلْواتیں
صلوٰت,صَلَوٰت
صلوٰۃ,صَلوٰۃ
صلہ,صِلَہ
صلی,صَلّی
صلیب,صَلِیب
صلیبہ,صَلِیبَہ
صلیبی,صَلِیبی
صلیبیہ,صَلِیبِیَّہ
صلے,صِلے
صما,صَمّا
صماخ,صِماخ
صمام,صِمام
صمامی,صَمامی
صمت,صَمْت
صمد,صَمَد
صمدانی,صَمَدانی
صمدن,صَمْدَن
صمدی,صَمْدی
صمدیت,صَمَدِیَّت
صمصام,صَمْصام
صمصامی,صَمْصامی
صمغ,صَمْغ
صمغی,صَمَغی
صمغیات,صَمْغِیّات
صملاخ,صِمْلاخ
صملاخی,صِمْلاخی
صمنک,صَمْنَک
صموم,صَمُوم
صمٌ,صُمٌ
صمیم,صَمِیم
صمیمانہ,صَمیمانَہ
صمیمی,صَمِیمی
صن,صِنّ
صنائع,صَنائِع
صنادید,صَنادِید
صنادیق,صَنادِیق
صناع,صَنّاع
صناعات,صَناعات
صناعانہ,صَنّاعانَہ
صناعت,صَناعَت
صناعتی,صَناعَتی
صناعی,صَنّاعی
صناعیات,صَنّاعِیّات
صناعیہ,صَنّاعِیَّہ
صندل,صَنْدَل
صندلا,صَندَلا
صندلی,صَنْدَلی
صندلین,صَنْدَلِین
صندوق,صَنْدُوق
صندوقچہ,صَنْدُوقْچَہ
صندوقچی,صَنْدُوقْچی
صندوقی,صَنْدُوقی
صندید,صِنْدِید
صنع,صَُنْع
صنعت,صَنْعَت
صنعتی,صَنْعَتی
صنعی,صُنْعی
صنف,صِنْف
صنفی,صِنْفی
صنفیات,صِنْفِیات
صنفیت,صِنْفِیَت
صنم,صَنَم
صنمیات,صَنَمْیات
صنمیاتی,صَنَمْیاتی
صنو,صِنْو
صنوبر,صَنوبَر
صنوبری,صَنوبَری
صنوبریت,صَنوبَرِیَّت
صنوف,صُنُوف
صنیعہ,صَنِیعَہ
صواب,صَواب
صوابہ,صُوابَہ
صواعق,صَواعِق
صواف,صَوّاف
صوامت,صَوامِت
صوامع,صَوامِع
صوامہ,صَوّامَہ
صوب,صَوب
صوبائی,صُوبائی
صوبائیت,صُوبائِیَّت
صوبہ,صُوبَہ
صوت,صَوت
صوتی,صَوتی
صوتیات,صَوتِیات
صوتیاتی,صَوتِیاتی
صوتیہ,صَوتِیَہ
صور,صُور
صور,صُوَر
صور,صُور
صور,صُوَر
صور,صُور
صور,صُوَر
صور,صُور
صور,صُوَر
صور,صُور
صوراحی,صوراحی
صورت,صُورَت
صورتا,صُورَتاً
صورتی,صُورَْتی
صورتیت,صُورَتِیَّت
صورہ,صُورَہ
صورۃ,صُورَۃً
صوری,صُوری
صوریات,صُورْیات
صوریاتی,صُورْیاتی
صوریہ,صُورِیَّہ
صوف,صُوف
صوفا,صوفا
صوفہ,صوفَہ
صوفی,صُوفی
صوفیا,صُوفِْیا
صوفیانہ,صُوفِیْانَہ
صوفیانی,صُوفِْیانی
صوفیت,صُوفِیَّت
صوفیہ,صُوفِیَّہ
صولت,صَولَت
صولجان,صَولَجان
صوم,صَوم
صومع,صَومَع
صومعہ,صَومَعَہ
صومی,صَومی
صون,صَون
صویرہ,صَوِیرَہ
صہال,صَہَال
صہبا,صَہْبا
صہبائی,صَہْبائی
صہر,صِہْر
صہریہ,صِہرِیَہ
صہیل,صَہِیل
صیابت,صَیابَت
صیاح,صِیاح
صیاد,صَیّاد
صیادنی,صَیّادْنی
صیادی,صَیّادی
صیاصی,صَیاصی
صیاغت,صِیاغَت
صیام,صِیام
صیان,صَیان
صیانت,صِیانَت
صیانتی,صِیانَتی
صیحہ,صَیحَہ
صید,صَید
صیدا,صَیدا
صیدلی,صَیدَلی
صیدلیات,صَیدَلِیّات
صیدلیہ,صَیدَلِیَّہ
صیدی,صَیدی
صیرفی,صَیرَفی
صیرورت,صَیرُورَت
صیغہ,صِیغَہ
صیقل,صَیقَل
صیقلی,صَیقَلی
صینی,صِینی
صینیات,صِینِیات
صیہون,صَیہُون
صیہونی,صَیہُونی
صیہونیت,صَیہُونِیَت
ض,ض
ضائع,ضائِع
ضابط,ضابِط
ضابطانہ,ضابِطانَہ
ضابطگی,ضابِطَگی
ضابطہ,ضابِطَہ
ضاحک,ضاحِک
ضاحکانہ,ضاحِکانَہ
ضاحکیت,ضاحِکَّیت
ضاد,ضاد
ضار,ضارّ
ضارب,ضارِب
ضارہ,ضارَّہ
ضاریہ,ضارِیَہ
ضاعف,ضاعَفَ
ضاغط,ضاغِط
ضاغوط,ضاغُوط
ضال,ضال
ضالہ,ضالّہ
ضالین,ضالِّین
ضامن,ضامِن
ضامنی,ضامِْنی
ضب,ضَب
ضباب,ضَباب
ضباع,ضِباع
ضبر,ضَبْر
ضبط,ضَبْط
ضبطی,ضَبْطی
ضبطیہ,ضَبْطِیَّہ
ضبع,ضَبُْع
ضبوق,ضَبُوق
ضبہ,ضَبَّہ
ضبے,ضَبے
ضجیع,ضَجِیع
ضحاک,ضَحَاک
ضحاکیہ,ضَحّاکِیَّہ
ضحضاح,ضَحْضاح
ضحک,ضَِحِْک
ضحکیہ,ضَحْکِیَّہ
ضحیٰ,ضُحیٰ
ضخامت,ضَخامَت
ضخامتی,ضَخامَتی
ضخیم,ضَخِیم
ضخیمی,ضَخِیمی
ضد,ضِد
ضدا,ضِدَاً
ضدا,ضِدّا
ضدم,ضِدَّم
ضدن,ضِدَّن
ضدنا,ضِدْنا
ضدی,ضِدَی
ضدیانا,ضِدْیانا
ضدیت,ضِدِّیَّت
ضدید,ضَدِید
ضدین,ضِدّین
ضر,ضَُرّ
ضراء,ضَرّاء
ضرائح,ضَرائِح
ضراب,ضَرّاب
ضرار,ضِرار
ضراری,ضِراری
ضراریہ,ضِرارِیَّہ
ضراعت,ضَراعَت
ضرب,ضَرْب
ضربات,ضَرْبات
ضربان,ضَرْبان
ضربت,ضَرْبَت
ضربہ,ضَرْبَہ
ضربی,ضَرْبی
ضربیں,ضَرْبیں
ضربیہ,ضَرْبِیَّہ
ضرر,ضَرر
ضرط,ضَرِْط
ضرع,ضَرْع
ضرغام,ضِرغام
ضرغم,ضَرْغَم
ضرفہ,ضَرْفَہ
ضرو,ضَِرْو
ضروب,ضَرُوب
ضرور,ضَرُور
ضرورت,ضَرُورَت
ضرورۃ,ضَرُورَۃً
ضروری,ضَرُوری
ضروریات,ضَرُورِیّات
ضروریہ,ضَرُورِیَّہ
ضریبہ,ضَرِیبَہ
ضریح,ضَرِیح
ضریر,ضَرِیر
ضریع,ضَرِیع
ضظغ,ضَظّغ
ضعاف,ضِعاف
ضعف,ضَعْف
ضعف,ضَُعْف
ضعف,ضَعْف
ضعف,ضَُعْف
ضعف,ضِعْف
ضعف,ضَُعْف
ضعفا,ضُعَفا
ضعفی,ضِعْفی
ضعیف,ضَعیف
ضعیفہ,ضَعِیفَہ
ضعیفی,ضَعِیفی
ضغبوس,ضُغْبُوس
ضغط,ضَغْط
ضغطہ,ضَغْطَہ
ضغطے,ضَُغْطے
ضفدع,ضِفْدَِع
ضفیرہ,ضَفِیرَہ
ضق,ضَقْ
ضلا,ضِلا
ضلال,ضَلال
ضلالت,ضَلالَت
ضلع,ضِلَْع
ضلعی,ضِلَْعی
ضلعین,ضِلْعَینِ
ضلیع,ضَلِیع
ضم,ضَمّ
ضمائر,ضَمائِر
ضماد,ضِماد
ضمادا,ضِماداً
ضمار,ضِمار
ضمان,ضَمان
ضمانت,ضَمانَت
ضمانتا,ضَمانَتاً
ضمانتی,ضَمانَتی
ضمضم,ضَمْضَم
ضمن,ضِمْن
ضمنا,ضِمْناً
ضمنی,ضِمْنی
ضمنیات,ضِمْنِیّات
ضمور,ضُمُور
ضمہ,ضَمَّہ
ضمیاتی,ضَمِّیاتی
ضمیر,ضَمِیر
ضمیران,ضَمِیران
ضمیری,ضَمِیری
ضمیریت,ضَمِیرِیَّت
ضمیم,ضَمِیم
ضمیما,ضَمِیما
ضمیمی,ضَمِیمی
ضنائن,ضَنائن
ضنت,ضِنَّت
ضنک,ضَنْک
ضو,ضَو
ضوابط,ضَوابِط
ضواحک,ضَواحِک
ضومران,ضَومَران
ضیا,ضِیا
ضیائی,ضِیائی
ضیائیہ,ضِیائِیَّہ
ضیاح,ضَیاح
ضیاع,ضَیاع
ضیافت,ضِیافَت
ضیغم,ضَیغَم
ضیغمیت,ضیغَمِیَّت
ضیف,ضَیف
ضیق,ضِیق
ضیم,ضَیم
ضیمران,ضَیمُران
ضیوف,ضُیُوف
ط,ط
طا,طا
طاؤس,طاؤُس
طاؤسی,طاؤُسی
طاؤسیا,طاؤُسِْیا
طائر,طائِر
طائراتی,طائِراتی
طائرانہ,طائِرانَہ
طائرک,طائِرَک
طائف,طائِف
طائفہ,طائِفَہ
طائفۃ,طائِفَۃُ
طائل,طائِل
طائی,طائی
طاب,طاب
طابع,طابع
طابق,طابَقَ
طابہ,طَابَہ
طاحن,طاحِن
طاحنہ,طاحِنَہ
طاحنی,طاحِنی
طارق,طارِق
طارم,طارَُم
طاری,طاری
طاس,طاس
طاسک,طاسَک
طاسہ,طَاسَہ
طاسی,طاسی
طاش,طاش
طاشا,طاشا
طاشلا,طاشْلا
طاشہ,طاشَہ
طاعات,طاعات
طاعت,طاعَت
طاعتی,طاعَتی
طاعم,طاعِم
طاعن,طاعِن
طاعون,طاعُون
طاعونی,طاعُونی
طاغوت,طاغُوت
طاغوتی,طاغُوتی
طاغی,طاغی
طاغیہ,طاغِیَہ
طافع,طافِع
طافہ,طافَہ
طافی,طافی
طافیہ,طافِیَہ
طاق,طاق
طاقت,طاقَت
طاقچہ,طاقْچَہ
طاقہ,طاقَہ
طاقی,طاقی
طاقیہ,طاقِیَہ
طال,طالَ
طالب,طالِب
طالبات,طالِبات
طالبہ,طالِبَہ
طالبی,طالِبی
طالبیت,طالِبِیَّت
طالبین,طالِبِین
طالح,طالِح
طالع,طالِع
طالعہ,طالِعَہ
طالق,طالِق
طالون,طالُون
طالیسفر,طالِیسْفَر
طالیقون,طالِیقُون
طامات,طامّات
طامع,طامِع
طامعان,طامِعان
طامعانہ,طامِعانَہ
طامون,طامُون
طاہا,طاہا
طاہر,طاہِر
طاہرات,طاہِرات
طاہرہ,طاہِرَہ
طاہری,طاہْری
طاہور,طاہُور
طب,طِب
طبا,طِبّاً
طبائع,طَبائع
طبائعی,طَبائِعی
طبابت,طِبابَت
طباخ,طَبّاخ
طباخت,طِباخَت
طباخی,طَبّاخی
طباشیر,طَباشِیر
طباع,طَبّاع
طباعت,طَِباعَت
طباعتی,طَِباعَتی
طباعی,طَبّاعی
طباق,طَباق
طباق,طُبّاق
طباق,طَباق
طباقی,طَباقی
طبال,طَبّال
طبالت,طَبالَت
طبانجہ,طَبانجَہ
طبانچہ,طَبانچَہ
طباچہ,طَباچَہ
طبخ,طَبَخ
طبخ,طَبْخ
طبری,طِبْری
طبشی,طَِبْشی
طبع,َطبع
طبع,طَبْع
طبعا,طَبْعاً
طبعاتی,طَبْعاتی
طبعہ,طَبْعَہ
طبعی,طَبَْعی
طبعیات,طَبْعِیّات
طبعیہ,طَبْعِیَّہ
طبق,طَبَق
طبقا,طَبْقا
طبقات,طَبْقات
طبقاتی,طَبْقاتی
طبقچہ,طَبَقْچَہ
طبقچی,طَبَقْچی
طبقڑی,طَبَقْڑی
طبقہ,طَبَقَہ
طبقی,طَبْقَی
طبقے,طَبَْقے
طبل,طَبَْل
طبلا,طَبْلا
طبلخانہ,طَبلَخانَہ
طبلق,طَبْلَق
طبلچی,طَبَْلْچی
طبلک,طَبْلَک
طبلہ,طَبْلَہ
طبلی,طَبْلی
طبلیا,طَبَلْیا
طبلے,طَبَْلے
طبن,طِبْن
طبنچہ,طَبَنْچَہ
طبی,طِبّی
طبیات,طِبَِیّات
طبیب,طَبِیب
طبیبہ,طَبِیبَہ
طبیبی,طَبِیبی
طبیخ,طَبِیخ
طبیعات,طَبِیعات
طبیعت,طَبِیعَت
طبیعتا,طَبِیعَتاً
طبیعی,طَبِیعی
طبیعیات,طَبِیعِیّات
طبیعیاتی,طَبِیعِیّاتی
طبیعیہ,طَبِیعِیَّہ
طبیعیین,طَبِیعِیِّین
طبیلہ,طَبِیلّہ
طبیلے,طَبِیلے
طبیہ,طِبِْیَہ
طحال,طُحال
طحالی,طِحالی
طحان,طَحَان
طحن,طَحْن
طخاف,طَخاف
طرا,طُرّا
طرائق,طَرائِق
طرائیث,طَرائیِث
طراح,طَرّاح
طراحی,طَرّاحی
طرار,طَرّار
طرارا,طَرارا
طراری,طَرَاری
طرارے,طَرارے
طراز,طَراز
طرازندہ,طَرازِنْدَہ
طرازی,طَرازی
طراغیون,طَراغَیُون
طراق,طَراق
طراوت,طَراوَت
طراوش,طَراوِش
طراوٹ,طَراوَٹ
طرب,طَرَب
طربستان,طَرَبِسْتان
طربوش,طَرْبُوش
طربیہ,طَرَْبِیَّہ
طرثوث,طُرْثُوث
طرح,طَرَْح
طرح,طَرَح
طرح,طَرَْح
طرح,طَرَح
طرح,طرَح
طرح,طَرَْح
طرحی,طَرَْحی
طرخون,طَرْخُون
طرد,طَرْد
طرر,طَرْر
طرستوج,طَرَسْتُوج
طرسوس,طَرْسُوس
طرف,طَرَْف
طرف,طَرَف
طرف,طَرَْف
طرفا,طَرْفا
طرفت,طَرْفَت
طرفگی,طَرْفَگی
طرفہ,طَرْفَہ
طرفہ,طُرْفَہ
طرفہ,طَرْفَہ
طرفہ,طُرْفَہ
طرفہ,طَرْفَہ
طرفہ,طُرْفَہ
طرفہ,طَرْفَہ
طرفہ,طُرْفَہ
طرفی,طَرَْفی
طرفین,طَرَْفَین
طرفینی,طَرَْفَینی
طرق,طُرُقَ
طرق,طَرَق
طرقنا,طُرَقْنا
طرقوا,طَرِقُوا
طرم,طُرَّم
طرمچی,طُرَّمچی
طروب,طَرُوب
طرہ,طُرَّہ
طری,طَرَی
طریان,طَرَْیان
طریانی,طَرَْیانی
طریخ,طَرِیخ
طرید,طَرِید
طریر,طَرِیر
طریق,طَرِیق
طریقت,طَرِیقَت
طریقولیون,طَرِیقُولِیُون
طریقہ,طَرِیقَہ
طریقے,طَرِیقے
طست,طَست
طسو,طَسو
طسوانسی,طِسْوانسی
طسوج,طَسُّوج
طشت,طَشْت
طشتری,طَشْتَری
طشتی,طَشْتی
طشلہ,طَشْلَہ
طعام,طَعام
طعامچی,طَعامْچی
طعامیہ,طَعامْیَہ
طعم,طُعْم
طعما,طُعْما
طعن,طَعْن
طعنہ,طَعْنَہ
طغرا,طُغْرا
طغرل,طُغْرُل
طغریٰ,طُغْریٰ
طغیان,طُغْیان
طغیانی,طُغْیانی
طف,طَف
طفا,طَفا
طفاوہ,طُفاوَہ
طفحات,طَفَحات
طفحان,طَفْحان
طفحہ,طَفَحَہ
طفحی,طَفَحی
طفرہ,طَفْرَہ
طفشیل,طَفْشِیل
طفل,طِفْل
طفلانہ,طِفْلانَہ
طفلانی,طِفْلانی
طفلانیات,طِفْلاِنیّات
طفلاں,طِفْلاں
طفلک,طِفْلَک
طفلگی,طِفْلَگی
طفلی,طِفْلی
طفلیت,طِفْلِیَّت
طفنچہ,طَفَنْچَہ
طفولیت,طُفُولِیَّت
طفیل,طُفَیل
طفیلی,طُفَیلی
طفیلیا,طُفَیلِیا
طفیلیات,طُفَیلِیّات
طفیلیاتی,طُفَیلِیّاتی
طفیلیانہ,طُفَیلِیانَہ
طفیلیت,طُفَیلِیَّت
طفیلیہ,طُفَیلِیَّہ
طفیہ,طُفْیَہ
طل,طَل
طلا,طِلا
طلاء,طِلاءَ
طلائع,طَلائع
طلائی,طِلائی
طلاب,طَلّاب
طلاری,طَلاری
طلاع,طَلّاع
طلاعت,طَلاعَت
طلاق,طَلاق
طلاقت,طَلاقَت
طلاقم,طَلاقَم
طلاقن,طَلاقَن
طلاقنی,طَلاقَنی
طلاقی,طَلاقی
طلاوا,طِلاوا
طلاوت,طَلاوَت
طلایا,طَِلایا
طلایہ,طَِلایَہ
طلب,طَلَب
طلبا,طُلَبا
طلبانہ,طَلْبَانَہ
طلبہ,طَلَبَہ
طلبی,طَلْبی
طلبیدن,طَلَْبِیدَن
طلبیدہ,طَلَْبِیدَہ
طلح,طَلْح
طلسم,طِلِسْم
طلسمات,طِلِسْمات
طلسماتی,طِلِسْماتی
طلسمان,طِلِسْمان
طلسمی,طِلِسْمی
طلسمیت,طِلِسْمِیُّت
طلع,طَلْع
طلعت,طَلْعَت
طلعتاں,طَلْعَتاں
طلعہ,طَلْعَہ
طلف,طَلْف
طلفا,طَلْفاً
طلق,طَلْق
طلق,طَلَق
طلقا,طُلَقا
طلو,طُلُو
طلوع,طُلُوع
طلہ,طِلَّہ
طلی,طَلی
طلیعہ,طَلِیعَہ
طلیق,طَلِیق
طلیل,طَلِیل
طلیچہ,طَلِیچَہ
طماع,طَمّاع
طماعی,طَمّاعی
طماغہ,طُماغَہ
طمانچا,طَمانچا
طمانچہ,طَمانچَہ
طمانچے,طَمانچے
طمانیت,طَمانِیَت
طمانینت,طُمانِینَت
طماچہ,طَماچَہ
طمث,طَمْث
طمثی,طَمْثی
طمثیت,طَمْثِیَّت
طمس,طَمْس
طمطراق,طُمْطُراق
طمطراقی,طُمْطُراقِی
طمع,طَمَع
طمعا,طَمَعاً
طمغا,طَمْغا
طمنچہ,طَمَنْچَہ
طموح,طَمُوح
طمون,طَمُون
طناب,طَِناب
طنابہ,طَِنابَہ
طنابیں,طَِنابیں
طنابے,طَنابے
طناز,طَنَاز
طنازی,طَنّازی
طنبو,طَنبُو
طنبور,طَنبُور
طنبورا,طَنبُورا
طنبی,طَنَبّی
طنز,طَنْز
طنزا,طَنْزاً
طنزیات,طَنْزِیّات
طنزیہ,طَنْزِیَّہ
طنطلہ,طَنْطَلَہ
طنطنانا,طَنْطَنانا
طنطنہ,طَنْطَنَہ
طنف,طَنَْف
طنفی,طَنْفی
طنوری,طَنُوری
طنوز,طُنُوز
طنین,طَنِین
طو,طو
طوئی,طُوئی
طوائف,طَوائِف
طوائفیت,طَوائِفِیَّت
طوائچی,طَوائِچی
طوائی,طَوائی
طواحن,طَواحِن
طوارق,طَوارِق
طواریق,طَوارِیق
طواسانچہ,طِواسانچَہ
طواسی,طِواسی
طواسین,طَواسِین
طواشی,طَواشی
طواغی,طَواغی
طواغیت,طَواغِیت
طواف,طَواف
طوال,طِوال
طوالت,طَوالَت
طوالع,طَوالِع
طوامیر,طَوامِیر
طواویس,طَواوِیس
طوبا,طُوبا
طوبیٰ,طُوبیٰ
طوتک,طوتَک
طوتیا,طَوتِیا
طود,طَود
طور,طَور
طور,طُور
طور,طَور
طورا,طورا
طورہ,طورَہ
طوری,طَوری
طوریات,طورِیات
طورے,طورے
طوس,طُوس
طوسی,طُوسی
طوسیاں,طُوسِیاں
طوطا,طوطا
طوطل,طوطَل
طوطوا,طَوطُوا
طوطک,طُوطَک
طوطکی,طُوطَکی
طوطہ,طوطَہ
طوطی,طُوطی
طوطیا,طُوطِیا
طوطیا,طَوطِیا
طوطیا,طُوطِیا
طوطیا,طَوطِیا
طوطیاں,طُوطِیاں
طوطیہ,طَوطِیَہ
طوطے,طَوطے
طوطے,طوطے
طوطے,طَوطے
طوطے,طوطے
طوع,طَوع
طوعا,طَوعاً
طوغ,طوغ
طوف,طَوف
طوفان,طُوفان
طوفانات,طُوفانات
طوفانی,طُوفانی
طوق,طَوق
طوقدار,طَوقْدار
طوقیا,طَوقْیا
طول,طُول
طولا,طُولا
طولا,طولاً
طولا,طُولا
طولانی,طُولانی
طولانیت,طُولانِیَّت
طولقان,طُولْقان
طولٰی,طُولٰی
طولہ,طُولَہ
طولی,طُولی
طومار,طُومار
طوماری,طُوماری
طویت,طَوِیَّت
طویری,طُویُری
طویل,طَوِیل
طویلہ,طَوِیلہ
طویلے,طَوِیلے
طویٰ,طُویٰ
طوے,طوے
طٰہٰ,طٰہٰ
طپان,طَپان
طپانچہ,طَپانچَہ
طپاک,طَپاک
طپش,طَپِش
طپن,طَپُن
طپنچا,طَپَنْچا
طپیدن,طَپیدَن
طپیدہ,طَپِیدَہ
طہ,طَہ
طہارت,طَہارَت
طہارتی,طَہارَتی
طہارہ,طَہارَہ
طہر,طُہْر
طہور,طَہُور
طہورا,طَہُورا
طی,طَیّ
طیار,طَیّار
طیارگی,طَیّارْگی
طیارہ,طَیّارَہ
طیاری,طَیّاری
طیب,طِیب
طیبات,طَیَِّبات
طیبت,طِیبَت
طیبہ,طَیَّبَہ
طیر,طَیر
طیران,طَیران
طیرانہ,طَیرانَہ
طیرانی,طَیرانی
طیرہ,طِیَرَہ
طیری,طَیری
طیریت,طَیرِیَّت
طیش,طَیش
طیطوا,طَیطَوا
طیطوی,طَِیطَوی
طیف,طَیف
طیفوریہ,طَیفُورِیَّہ
طیفی,طَیفی
طیلسان,طَیلِسان
طیلسانی,طَیلِسانی
طیلسانیت,طَیلِسانِیَت
طین,طِین
طینت,طِینَت
طینتا,طِینَتاً
طینتی,طِینَتی
طینی,طِینی
طیوب,طُیُوب
طیور,طُیُور
طیوریات,طُیُورِیّات
طیوطانی,طِیوطانی
طیوف,طُیُوف
طے,طَے
ظ,ظ
ظافر,ظافِر
ظالم,ظالِم
ظالمانہ,ظالِمانَہ
ظالموں,ظالِموں
ظالمہ,ظالِمَہ
ظالمی,ظالِمی
ظالمیت,ظالِمِیَّت
ظالمین,ظالِمِین
ظامی,ظامی
ظاہر,ظاہِر
ظاہرا,ظاہِرا
ظاہرانہ,ظاہِرانَہ
ظاہرہ,ظاہِرَہ
ظاہری,ظاہِری
ظاہریت,ظاہِرِیَّت
ظاہریہ,ظاہِرِیَّہ
ظباء,ظِباء
ظبیہ,ظَبْیَہ
ظرائف,ظَرائِف
ظراف,ظَرّاف
ظرافت,ظَرافَت
ظربان,ظَرِبان
ظرف,ظَرْف
ظرفا,ظُرَفا
ظرفک,ظَرْفَک
ظرفی,ظَرْفی
ظرفیت,ظَرْفِیَّت
ظروخہ,ظَرُوخَہ
ظروف,ظُرُوف
ظریف,ظَرِیف
ظریفانہ,ظَرِیفانَہ
ظریفہ,ظَریِفَہ
ظفر,ظُفْر
ظفر,ظَفَر
ظفرستان,ظَفَرِسْتان
ظفرہ,ظُفْرَہ
ظفری,ظَفَری
ظل,ظِل
ظلال,ظِلال
ظلام,ظَلّام
ظلم,ظُلْم
ظلما,ظُلْما
ظلمات,ظُلْمات
ظلماتی,ظُلُْماتی
ظلمانیت,ظُلُمانِیَّت
ظلمانیہ,ظُلُمانِیّہ
ظلمت,ظُلْمَت
ظلمن,ظُلْمَن
ظلمہ,ظَلَمَہ
ظلمی,ظُلْمی
ظلوم,ظَلُوم
ظلومی,ظَلُومی
ظلہ,ظُلَّہ
ظلی,ظِلّی
ظلیت,ظِلِّیَّت
ظلیہ,ظِلِّیَّہ
ظن,ظّن
ظنون,ظُنُون
ظنی,ظَنّی
ظنیات,ظَنْیات
ظنیت,ظَنِیَّت
ظنیہ,ظَنِْیَّہ
ظواہر,ظَواہِر
ظہار,ظِہار
ظہر,ظُہْر
ظہر,ظَہْر
ظہرانہ,ظُہْرانَہ
ظہری,ظَہْری
ظہرین,ظُہْرَین
ظہور,ظُہُور
ظہورا,ظَُہُورا
ظہورات,ظُہُورات
ظہورستان,ظُہُورِسْتان
ظہوری,ظُہُوری
ظہیر,ظَہِیر
